AIRO_ID,Roll_No,Off_Name,Add_1,Add_2,Add_3,Add_4,County,Ethos,Island,DEIS,Gaeltacht,M_13_14,F_13_14,T_13_14,xcoord,ycoord,Long,Lat
407,15516T,CLONPRIEST N S,YOUGHAL,CO CORK,,,Cork,CATHOLIC,N,N,N,81,65,146,205394,75217,-7.92158,51.9292
408,15550T,BALLYHEEDA N S,BALLINHASSIG,CO CORK,,,Cork,CATHOLIC,N,N,N,95,69,164,160606,60122,-8.57102,51.7921
409,15563F,LISHEEN MIXED N S,SKIBBEREEN,CO CORK,,,Cork,CATHOLIC,N,N,N,39,31,70,104557,31906,-9.37558,51.5318
410,15594Q,GRANGE FERMOY N S,FERMOY,CO CORK,,,Cork,CATHOLIC,N,N,N,67,76,143,179067,99904,-8.30586,52.1507
411,15597W,MACROOM B N S,MACROOM,CO CORK,,,Cork,CATHOLIC,N,N,N,138,6,144,134362,72659,-8.95377,51.9024
412,15646J,COOMHOLA N S,BANTRY,CO CORK,,,Cork,CATHOLIC,N,N,N,41,52,93,99980,55436,-9.44824,51.7425
413,15701O,BARTLEMY N S,RATHCORMAC,FERMOY,CO CORK,,Cork,CATHOLIC,N,N,N,56,45,101,181855,88337,-8.26451,52.0468
414,15718I,S N SEOSAMH COBH,COBH,CO CORK,,,Cork,CATHOLIC,N,N,N,326,0,326,179896,66916,-8.29181,51.8542
415,15792U,UPPER GLANMIRE N S,SCOIL NAOMH MICHEAL,UPPER GLANMIRE,WHITES CROSS,CO CORK,Cork,CATHOLIC,N,N,N,152,112,264,170449,77690,-8.42985,51.9507
416,15903D,KILLAVULLEN N S,MALLOW,CO CORK,,,Cork,CATHOLIC,N,N,N,78,57,135,164713,99402,-8.51553,52.1455
417,16087E,KEALKIL N S,BANTRY,CO CORK,,,Cork,CATHOLIC,N,N,N,47,56,103,104894,55992,-9.37727,51.7483
418,16109L,SCOIL REALT NA MARA,BALLYCOTTON,MIDLETON,CO CORK,,Cork,CATHOLIC,N,N,N,58,35,93,198941,64195,-8.01536,51.8301
419,16128P,Bunscoil na Toirbhirte,MITCHELSTOWN,CO CORK,,,Cork,CATHOLIC,N,N,N,68,281,349,181888,112631,-8.26532,52.2652
420,16159D,Convent National School,MALLOW,CO CORK,,,Cork,CATHOLIC,N,N,N,16,279,295,156048,99176,-8.64208,52.1428
421,16246V,DRUMCLUGH N S,BANTRY,CO CORK,,,Cork,CATHOLIC,N,N,N,24,26,50,106641,52241,-9.35097,51.7149
422,16259H,KILCOLMAN N S,ENNISKEAN,CO CORK,,,Cork,CATHOLIC,N,N,N,24,21,45,141007,52486,-8.85379,51.7218
423,16271U,WATERGRASSHILL N S,WATERGRASSHILL,CO CORK,,,Cork,CATHOLIC,N,N,N,146,134,280,176544,84117,-8.34164,52.0087
424,16286K,CARRIGBOY N S,DURRUS,BANTRY,CO CORK,,Cork,CATHOLIC,N,N,N,53,35,88,94532,42119,-9.52308,51.6218
425,16335U,RYLANE N S,CORK,CO CORK,,,Cork,CATHOLIC,N,N,N,46,29,75,142511,81213,-8.8368,51.9801
426,16377N,St Marys National School,"Orilia Terrace,",Cobh,Co. Cork,,Cork,CATHOLIC,N,N,N,4,314,318,179715,66911,-8.29444,51.8542
427,16396R,BOHERBUE N S,BOHERBUE,CO CORK,,,Cork,CATHOLIC,N,N,N,62,63,125,126705,101216,-9.07112,52.158
428,16648S,ATH TREASNA G N S,ATH TREASNA,CO CORK,,,Cork,CATHOLIC,N,N,N,0,107,107,132376,107289,-8.98947,52.2133
429,16681Q,SCOIL NA MBRAITHRE,RATHLUIRC,CO CORK,,,Cork,CATHOLIC,N,N,N,157,0,157,153749,122762,-8.67889,52.3546
430,16683U,BISHOP MURPHY MEMORIAL SCHOOL,FERMOY,CO. CORK.,,,Cork,CATHOLIC,N,N,N,100,0,100,180905,98383,-8.27892,52.1371
431,16684W,SCOIL NA MBRAITHRE,MIDLETON,CO CORK,,,Cork,CATHOLIC,N,N,N,318,0,318,188337,72876,-8.16949,51.9081
432,16746S,BALLYGARVAN N S,BALLYGARVAN,CO CORK,,,Cork,CATHOLIC,N,N,N,221,154,375,168183,63493,-8.46151,51.8229
433,16863W,DESERTSERGES N S,ENNISKEAN,CO CORK,,,Cork,CHURCH OF IRELAND,N,N,N,13,11,24,138823,53606,-8.88559,51.7316
434,16876I,S N CAIPIN,INISCEIN,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,39,43,82,131621,60526,-8.99119,51.793
435,16885J,ADRIGOLE N S,ADRIGOLE,BANTRY,CO CORK,,Cork,CATHOLIC,N,N,N,7,6,13,81077,50586,-9.72017,51.6952
436,16900C,S N PADRAIG NAOFA B,SKIBBEREEN,CO CORK,,,Cork,CATHOLIC,N,N,N,95,0,95,112643,34235,-9.25965,51.5541
437,16901E,S N PADRAIG NAOFA N B,SKIBBEREEN,CO CORK,,,Cork,CATHOLIC,N,N,N,85,0,85,112637,34255,-9.25974,51.5543
438,16940O,DUNDAR MHUIGHE N S,KINSALE,CO CORK,,,Cork,CATHOLIC,N,N,N,129,115,244,159020,52888,-8.59316,51.727
439,16945B,LISGRIFFIN N S,BUTTEVANT,CO CORK,,,Cork,CATHOLIC,N,N,N,17,15,32,149179,107988,-8.74374,52.2214
440,16955E,S N NA MONA FLICHE,MACROOM,CO CORK,,,Cork,CATHOLIC,N,N,N,31,25,56,132512,79953,-8.98207,51.9677
441,17011W,MOCOMHOG N S,CAPPABOY,KEALKIL,BANTRY,CO CORK,Cork,CATHOLIC,N,Y,N,14,12,26,109725,59858,-9.30833,51.7839
442,17050J,S N NAOMH SHEAMUIS,DURRUS,CO CORK,,,Cork,CHURCH OF IRELAND,N,N,N,16,15,31,93770,42126,-9.53408,51.6218
443,17079K,S N CARRAIG AN IME,MACROOM,CO CORK,,,Cork,CATHOLIC,N,N,N,17,6,23,128531,81176,-9.04025,51.9782
444,17087J,S N AN CHLOCHAIR,KANTURK,CO CORK,,,Cork,CATHOLIC,N,N,N,37,132,169,137900,103207,-8.90791,52.1773
445,17103E,ST MARYS CONVENT G,CARRIGTWOHILL,CO CORK,,,Cork,CATHOLIC,N,N,N,0,434,434,182263,73051,-8.25777,51.9095
446,17112F,BALLYHEA N S,BALLYHEA,RATHLUIRC,CO CORK,,Cork,CATHOLIC,N,Y,N,80,74,154,154758,117596,-8.66339,52.3083
447,17152R,S N CNOC SCEACH,CLANNA CAOILTE,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,47,59,106,135801,46169,-8.92796,51.6645
448,17156C,SCOIL NAOMH AINE,CHARLEVILLE,CO CORK,,,Cork,CATHOLIC,N,N,N,0,153,153,153329,122770,-8.68506,52.3546
449,17168J,S N INIS EOGHANAIN,INIS EOGHANAN,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,154,127,281,154706,57365,-8.65618,51.7669
450,17171V,S N CUILINN UI CAOIMH,MALA,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,34,30,64,123917,95725,-9.11063,52.1083
451,17245B,DRIPSEY N S,DRIPSEY,CO CORK,,,Cork,CATHOLIC,N,N,N,56,53,109,150521,73652,-8.71913,51.913
452,17251T,OVENS N S,OVENS,CO CORK,,,Cork,CATHOLIC,N,N,N,176,184,360,154163,69431,-8.66564,51.8753
453,17281F,TOGHER N S,DUNMANWAY,CO CORK,,,Cork,CATHOLIC,N,Y,N,21,18,39,120218,57824,-9.15583,51.7672
454,17297U,S N FEARGHAIL NAOFA,KILLEAGH,CO CORK,,,Cork,CATHOLIC,N,N,N,103,102,205,200363,76403,-7.99472,51.9399
455,17300G,LIOS MAIGHIR,NEWMARKET,CO CORK,,,Cork,CATHOLIC,N,N,N,31,28,59,135628,108910,-8.9422,52.2283
456,17323S,MONKSTOWN N S,MONKSTOWN,CO CORK,,,Cork,CATHOLIC,N,N,N,112,116,228,177014,66318,-8.3336,51.8488
457,17324U,SCOIL NAOMH BREANDAN,CNOC AN CHUILINN,AN RATH MHOR,CO CHIARRAI,,Cork,CATHOLIC,N,N,N,10,10,20,117201,90801,-9.20745,52.0631
458,17338I,S N CILL BONAIN,ATHARLACH,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,42,39,81,149850,65508,-8.7277,51.8397
459,17360B,S N MHUIRE,RATH PEACAIN,BLACKPOOL,CO CORK,,Cork,CATHOLIC,N,N,N,165,179,344,165736,76138,-8.49825,51.9364
460,17362F,S N BREANDAN NAOFA,RATHCOOL,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,38,50,88,133337,93975,-8.9728,52.0938
461,17363H,SN CROS TSEAIN,BUN AN TABHAIRNE,CORCAIGH,,,Cork,CATHOLIC,N,N,N,192,0,192,179262,61200,-8.30067,51.8028
462,17505B,S N CILL RUADHAIN,GLANMIRE,CO CORK,,,Cork,CATHOLIC,N,N,N,215,191,406,173771,75381,-8.38136,51.9301
463,17515E,S N ACHADH BOLG,ACHADH AN CHRIOSTE,CO CORCAIGH,,,Cork,CATHOLIC,N,N,N,44,28,72,144514,77199,-8.807,51.9443
464,17527L,SCOIL BHRUGH THUINNE,CHURCHTOWN,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,47,46,93,150207,113215,-8.72947,52.2685
465,17528N,S N NAOMH CAITRIONA,CONNAITHE CONNA,CO CORK,,,Cork,CATHOLIC,N,N,N,77,66,143,191887,93799,-8.1184,52.0962
466,17533G,S N RATHAIN,MALLOW,CO CORK,,,Cork,CATHOLIC,N,N,N,33,26,59,159453,97209,-8.59211,52.1254
467,17579H,S N ATH FHADA,ROSTIALLAIN,CO CORK,,,Cork,CATHOLIC,N,N,N,149,138,287,185768,65030,-8.2065,51.8375
468,17600S,S N NA SCAIRTE LEITHE,SALEEN CLOYNE,MIDLETON,CO CORK,,Cork,CATHOLIC,N,N,N,202,146,348,188933,68427,-8.16069,51.8681
469,17602W,S N NAOMH LACHTIN,DOMHNACH MOR,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,78,64,142,148345,82429,-8.75207,51.9916
470,17609N,RATHCORMAC N S,RATHCORMAC,CO CORK,,,Cork,CATHOLIC,N,N,N,151,152,303,180562,91661,-8.28354,52.0767
471,17639W,SCOIL NA MBRAITHRE,MITCHELSTOWN,CO CORK,,,Cork,CATHOLIC,N,Y,N,215,0,215,181858,112362,-8.26575,52.2628
472,17667E,S N PADRAIG NAOFA,WHITECHURCH,CO CORK,,,Cork,CATHOLIC,N,N,N,151,167,318,163542,81030,-8.53067,51.9803
473,17706L,S N AN MHAOILINN,NEWMARKET,CO CORK,,,Cork,CATHOLIC,N,N,N,27,29,56,129419,113059,-9.03393,52.2648
474,17715M,S N RATH A BHARRAIGH,CLONAKILTY,CO CORK,,,Cork,CATHOLIC,N,N,N,33,14,47,134450,34738,-8.94535,51.5616
475,17754W,S N NAOMH EOIN B,BALLINCOLLIG,CO CORK,,,Cork,CATHOLIC,N,N,N,394,0,394,159389,70566,-8.58989,51.8859
476,17755B,SCOIL NAOMH MHUIRE C,BALLINCOLLIG,CO CORK,,,Cork,CATHOLIC,N,N,N,0,400,400,159226,70593,-8.59226,51.8862
477,17761T,S N MHUIRE,ARAGLINN,CILL UIRD,CO CHORCAI,,Cork,CATHOLIC,N,N,N,40,36,76,188599,105791,-8.16678,52.2039
478,17763A,ROCKCHAPEL N S,ROCKCHAPEL NS,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,19,15,34,122212,115920,-9.14015,52.2895
479,17765E,S N RE NA SCRINE,ROSCARBERY,CO CORK,,,Cork,CATHOLIC,N,N,N,14,16,30,127163,42060,-9.05194,51.6265
480,17790D,CURRAGHAGALLA N S,KILWORTH,CO CORK,,,Cork,CATHOLIC,N,N,N,24,15,39,180023,106156,-8.29226,52.2069
481,17794L,S N AN PHAIRC,YOUGHAL,CO CORK,,,Cork,CATHOLIC,N,N,N,20,21,41,204033,81347,-7.94129,51.9843
482,17804L,S N CNOC NA MANACH,MINANE BRIDGE,CORK,,,Cork,CATHOLIC,N,N,N,65,66,131,174032,56736,-8.37616,51.7625
483,17823P,GLANTANE B N S,GLANTANE,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,88,66,154,147755,95408,-8.76264,52.1082
484,17829E,S N ATH AN MHUILLINN,RATHLUIRC,CO CORK,,,Cork,CATHOLIC,N,N,N,42,45,87,141813,121143,-8.8538,52.3389
485,17848I,S N MHUIRE,GLEANN AN PHREACHAIN,GLENVILLE,CO CORK,,Cork,CATHOLIC,N,N,N,95,78,173,170945,88232,-8.42353,52.0454
486,17868O,SCOIL FREASTOGAIL MUIRE,FERMOY,CO CORK,,,Cork,CATHOLIC,N,N,N,72,181,253,181300,98124,-8.27313,52.1348
487,17887S,S N NAOMH PADRAIG,MALLOW,CO CORK,,,Cork,CATHOLIC,N,N,N,199,0,199,156147,98714,-8.64058,52.1387
488,17921P,S N MOING NA MIOL,CLASHBEE,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,49,57,106,151236,87740,-8.71074,52.0396
489,17950W,SHANAGARRY N S,SHANAGARRY,MIDLETON,CO CORK,,Cork,CATHOLIC,N,N,N,38,56,94,197569,66875,-8.03529,51.8542
490,17955J,MUIRE GAN SMAL,CLUAIN DILLEAIN,FERMOY,CO CORK,,Cork,CATHOLIC,N,N,N,39,45,84,184782,99084,-8.22232,52.1435
491,17972J,S N CILL MHUIRE B,LISARDAGH,CO CORK,,,Cork,CATHOLIC,N,N,N,83,72,155,139352,66206,-8.88013,51.8449
492,18000W,NAOMH MHUIRE B,CARRIGTWOHILL,CO CORK,,,Cork,CATHOLIC,N,N,N,380,0,380,181917,72944,-8.26279,51.9085
493,18020F,S N AN GHARRAIN,UPTON,CO CORK,,,Cork,CATHOLIC,N,N,N,31,18,49,154785,64593,-8.65597,51.8319
494,18100D,LISGRIFFIN N S,GOLEEN,SKIBBEREEN,CO CORK,,Cork,CATHOLIC,N,N,N,10,8,18,76434,26105,-9.77869,51.4743
495,18128C,S N MHUIRE MXD,COISCEIM,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,31,40,71,120545,103334,-9.16162,52.1762
496,18196T,S N GLEANNAMHAIN,GLANWORTH,CO CORK,,,Cork,CATHOLIC,N,N,N,62,66,128,175542,104516,-8.35769,52.192
497,18246I,S N BAILE MUINE,BALLINEEN,CO CORK,,,Cork,CHURCH OF IRELAND,N,N,N,18,17,35,134310,53726,-8.95093,51.7322
498,18266O,BALLYGOWN NS,BALLYGOWN,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,66,46,112,164510,104535,-8.51903,52.1916
499,18279A,St Mary's Church of Ireland N.S,St Mary's Church of Ireland N.S,CARRIGALINE,CO. CORK.,,Cork,CHURCH OF IRELAND,N,N,N,110,103,213,173469,63016,-8.3848,51.8189
500,18296A,DROMDHALLAGH N S,DRIMOLEAGUE,CO CORK,,,Cork,CATHOLIC,N,N,N,31,17,48,112823,46254,-9.26004,51.6621
501,18301N,S N MHUIRE B,MILLSTREET,CO CORK,,,Cork,CATHOLIC,N,N,N,72,0,72,126786,90274,-9.06759,52.0597
502,18316D,S N FHURSA,LADHAR,BANTEER,CO CORK,,Cork,CATHOLIC,N,N,N,30,39,69,141161,92421,-8.85837,52.0807
503,18377A,IOSEF NAOFA,FERMOY,CO CORK,,,Cork,CATHOLIC,N,Y,N,52,30,82,180865,99184,-8.27955,52.1443
504,18422C,SCOIL NA NOG,GLEANN MAGHAIR,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,28,44,72,172697,74104,-8.39687,51.9185
505,18428O,S N BAILE NORA,BAILE NORA,WATERFALL,CO CORK,,Cork,CATHOLIC,N,N,N,168,139,307,161092,66973,-8.56475,51.8538
506,18431D,SN DROICHEAD NA BANDAN,BANDON,CO CORK,,,Cork,CHURCH OF IRELAND,N,N,N,101,94,195,148579,54076,-8.74445,51.7368
507,18444M,S N CLOGACH,CLOGLACH,TIMOLEAGUE,CO CORK,,Cork,CATHOLIC,N,N,N,35,31,66,144957,47232,-8.7958,51.675
508,18461M,S N MUIRE NA DOIRINI,SKIBBEREEN,CO CORK,,,Cork,CATHOLIC,N,N,N,31,13,44,112424,39991,-9.26424,51.6058
509,18468D,SCOIL MHUIRE,CAISLEAN UI DHONNABHAIN,DRIMOLEAGUE,CO CORK,,Cork,CATHOLIC,N,N,N,27,21,48,111542,49401,-9.27935,51.6902
510,18472R,SCOIL CHAITRIONA,BALLYNOE,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,62,43,105,192555,88954,-8.10854,52.0526
511,18475A,S N BAILE UI CHROININ,CLOYNE,MIDDLETON,CO CORK,,Cork,CATHOLIC,N,N,N,18,13,31,191757,62784,-8.11955,51.8174
512,18487H,S N NAOMH MHUIRE,FEARANN,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,63,66,129,149151,69469,-8.73842,51.8752
513,18491V,S N GARRAN AN EASAIGH,KILLBRITTAIN,CO CORK,,,Cork,CATHOLIC,N,N,N,36,29,65,155667,44100,-8.64057,51.6478
514,18497K,LITTLE ISLAND NS,LITTLE ISLAND,CO. CORK,,,Cork,CATHOLIC,N,N,N,105,100,205,175088,72078,-8.36197,51.9004
515,18535P,ST. JOHNS GIRLS N S,BALLEA RD,CARRIGALINE,CO CORK,,Cork,CATHOLIC,N,N,N,0,520,520,172571,62986,-8.39782,51.8186
516,18549D,S N CNOC NA CROIGHE,CNOC NA GROIGHE,MALLOW,CO CORK,,Cork,CATHOLIC,N,N,N,31,44,75,117158,97515,-9.20971,52.1234
517,18567F,S N INIS,KILLEAGH,CO CORK,,,Cork,CATHOLIC,N,N,N,88,91,179,200646,81482,-7.9906,51.9855
518,18657G,SCOIL NA MBRAITHRE,DONERAILE,CO CORK,,,Cork,CATHOLIC,N,N,N,54,0,54,160247,107927,-8.58177,52.2218
519,18659K,LISAVAIRD MXD N S,CLONAKILTY,CO CORK,,,Cork,CATHOLIC,N,N,N,37,29,66,133876,38983,-8.95443,51.5996
520,18713N,S N FIONAN NA REANNA,NOHOVAL,BELGOOLY,CO CORK,,Cork,CATHOLIC,N,N,N,72,40,112,174401,52800,-8.37053,51.7271
521,18829J,S N CHOBH CHIONN TSAILE,CIONN TSAILE,CO CHORCAIGH,,,Cork,CATHOLIC,N,N,N,113,102,215,165289,50146,-8.50215,51.7028
522,18883P,S N IOSAGAIN,MALA,CO CORK,,,Cork,CATHOLIC,N,N,N,73,92,165,156080,99229,-8.64162,52.1433
523,19224D,S N CILLMIN,CILLMIN,COALNACONARTY,CLONAKILTY,CO CORK,Cork,CATHOLIC,N,N,N,76,69,145,130266,45861,-9.00789,51.661
524,19249T,BARRYROE NS,LISLEVANE,BANDON,CO CORK,,Cork,CATHOLIC,N,N,N,110,85,195,148261,39772,-8.74693,51.6082
525,19256Q,SCOIL GHOBNATAN,MALLOW,CO CORK,,,Cork,CATHOLIC,N,N,N,297,246,543,155805,97721,-8.64544,52.1297
526,19307H,DERRINAGREE N S,DERRINAGREE,MALLOW,CORK,,Cork,CATHOLIC,N,N,N,40,33,73,129107,97317,-9.03521,52.1233
527,19342J,SCOIL NAOMH EOIN BAISTE,KILBRIN,KANTURK,CO CORK,,Cork,CATHOLIC,N,N,N,41,58,99,143086,106830,-8.83271,52.2104
528,19348V,NEWCESTOWN N S,NEWCESTOWN,BANDON,CO CORK,,Cork,CATHOLIC,N,N,N,99,108,207,140013,59202,-8.86933,51.7821
529,19351K,S N CILL CRIODAIN,LADYSBRIDGE,CASTLEMARTYR,CO CORK,,Cork,CATHOLIC,N,N,N,128,144,272,201872,70595,-7.97281,51.8877
530,19381T,RATHMORE N S,BALTIMORE,SKIBBEREEN,CO CORK,,Cork,CATHOLIC,N,N,N,52,55,107,106150,28122,-9.35162,51.4981
531,19404F,SN MHUIRE,BALLYHOOLEY,CO CORK,,,Cork,CATHOLIC,N,N,N,70,66,136,172703,99302,-8.39879,52.145
532,19415K,SCOIL AN ATHAR TADHG,SCOIL AN ATHAR TADHG,CARRAIG NA BHFEAR,CO CHORCAI,,Cork,CATHOLIC,N,N,N,166,180,346,167224,82032,-8.47718,51.9895
533,19420D,SN FHIACHNA,GLEANN GARBH,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,24,20,44,92741,56556,-9.55337,51.7512
534,19501D,CAHERMORE NEW CENTRAL S,Cahermore,Allihies,Beara,Co Cork,Cork,CATHOLIC,N,Y,N,28,26,54,57213,41195,-10.0613,51.6053
535,19507P,SCOIL CHAITIGHEIRN,NA HAORAI,BEANNTRAI,CO CHORCAI,,Cork,CATHOLIC,N,Y,N,45,41,86,65026,50609,-9.95222,51.6918
536,19525R,MHICHIL NAOFA,BALLINAKILLA,BERE ISLAND,BANTRY,CO CORK,Cork,CATHOLIC,Y,Y,N,14,6,20,69728,44187,-9.88186,51.6352
537,19526T,SN CILL DAIRBHRE,KILDORRERY,CO CORK,,,Cork,CATHOLIC,N,N,N,68,73,141,170985,110424,-8.42484,52.2449
538,19557H,CAHERAGH NS,CAHERAGH,CO CORK,,,Cork,CATHOLIC,N,N,N,40,39,79,110027,42224,-9.29941,51.6255
539,19595P,ST MARYS CENTRAL SCHOOL,ENNISKEANE,CO CORK,,,Cork,CATHOLIC,N,N,N,90,98,188,135260,54220,-8.93727,51.7367
540,19637F,SCOIL FIONNBARRA,BEAL ATHA GHAORTHAIDH,CO CHORCAI,,,Cork,CATHOLIC,N,N,Y,56,30,86,115321,67231,-9.22905,51.851
541,19672H,SCOIL MUIRE NA NGRAST,BEAL GUALA,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,181,165,346,166074,54729,-8.49124,51.744
542,19761G,DUNGOURNEY CENTRAL N SC,DUNGOURNEY,CO CORK,,,Cork,CATHOLIC,N,N,N,122,94,216,193442,79517,-8.09543,51.9678
543,19771J,SCOIL BARRA,INNISHMORE,BAILE AN CHOLLAIGH,CO CHORCAI,,Cork,CATHOLIC,N,N,N,280,242,522,158290,71010,-8.6059,51.8898
544,19801P,DRIMOLEAGUE JUNIOR SCH,DRIMOLEAGUE,CO CORK,,,Cork,CATHOLIC,N,N,N,33,24,57,112771,46260,-9.26079,51.6622
545,19833F,"GAELSCOIL CHORAIN,","SRAID NA TRA,","EOCHAILL,",CO. CHORCAI.,,Cork,CATHOLIC,N,N,N,148,156,304,210843,77509,-7.84228,51.9497
546,19839R,GAEL SCOIL UI RIORDAIN,CUL RUA,BAILE AN CHOLLAIGH,CO CHORCAI,,Cork,CATHOLIC,N,N,N,306,271,577,157536,70742,-8.61682,51.8874
547,19851H,GAELSCOIL DE HIDE,MAINISTIR FHEARMAI,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,177,215,392,180906,98430,-8.27891,52.1375
548,19881Q,GAELSCOIL CARRIG UI LEIGHINN,CARRIG UI LEIGHINN,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,280,240,520,173358,63147,-8.38642,51.8201
549,19886D,GAEL SCOIL THOMAIS DAIBHIS,MAGH EALLA,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,170,155,325,156030,97191,-8.64209,52.125
550,19899M,GAELSCOILE COBH,COBH,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,97,91,188,180280,66881,-8.28623,51.8539
551,19918N,DRINAGH MIXED NS,DUNMANWAY,CO CORK,,,Cork,CATHOLIC,N,N,N,25,32,57,120589,44867,-9.1475,51.6508
552,19977G,BANDON BOYS NS,BANDON,CO CORK,,,Cork,CATHOLIC,N,Y,N,214,2,216,148704,55418,-8.74283,51.7489
553,19978I,MAULATRAHANE CENTRAL NS,LEAP,SKIBBEREEN,CO CORK,,Cork,CATHOLIC,N,N,N,24,18,42,116821,37975,-9.2003,51.5883
554,19989N,SCOIL MHUIRE NA TROCAIRE,CILL NA MULLACH,CO CHORCAI,,,Cork,CATHOLIC,N,Y,N,99,101,200,154268,108712,-8.66937,52.2284
555,20001N,GAELSCOIL BHEANNTRAI,"TIGH WARNER,","SRAID NA BEARAICE,","BEANNTRAI,",CO. CHORCAI.,Cork,CATHOLIC,N,N,N,72,82,154,99842,48430,-9.44823,51.6795
556,20004T,SCOIL AN CROI RO NAOFA,"CASTLETOWNBERE,",CO. CORK.,,,Cork,CATHOLIC,N,Y,N,103,102,205,67827,46105,-9.91003,51.652
557,20006A,Gaelscoil Mhichíl Uí Choileáin,"SRAID NA SCOILE,","CLOICH NA COILLTE,",CO. CHORCAI.,,Cork,MULTI DENOMINATIONAL,N,N,N,143,175,318,138706,41243,-8.88511,51.6205
558,20009G,GAELSCOIL DR M UI SHUILLEABHAIN,AN  SCIOBAIRIN,CO CHORCAI,,,Cork,CATHOLIC,N,N,N,33,33,66,112747,34142,-9.25813,51.5533
559,20022V,SCOIL NA MBUACHAILLI,"CLOICH NA COILLTE,",CO. CHORCAI.,,,Cork,CATHOLIC,N,N,N,259,0,259,138298,41230,-8.891,51.6203
560,20024C,BUN SCOIL MUIRE,O'BRIEN'S PLACE,YOUGHAL,CO CORK,,Cork,CATHOLIC,N,N,N,247,227,474,210774,77253,-7.84329,51.9474
561,20025E,GAELSCOIL DROICHEAD NA BANNDAN,Cloughmacsimon,Bandon Bypass,Co Cork,,Cork,CATHOLIC,N,N,N,63,79,142,148804,54220,-8.74121,51.7381
562,20049S,RINGASKIDDY LOWER HARBOUR N S,RINGASKIDDY,CO. CORK.,,,Cork,CATHOLIC,N,Y,N,40,37,77,177832,63559,-8.32155,51.824
563,20088F,"SCOIL MHUIRE N.S.,",SCHULL,CO CORK,,,Cork,CATHOLIC,N,N,N,78,73,151,92781,31768,-9.5452,51.5285
564,20105C,STAR OF THE SEA PRIMARY SCHOOL,PASSAGE WEST,CO CORK,,,Cork,CATHOLIC,N,N,N,210,184,394,176413,69238,-8.34252,51.875
565,20107G,GAELSCOIL MHAINISTIR NA CORANN,IONAD AN PHOBAIL,MAINISTIR NA CORANN,CONTAE CHORCAI,,Cork,CATHOLIC,N,N,N,242,200,442,188128,73009,-8.17253,51.9092
566,20151J,GAELSCOIL MHUSCRAÍ,C/O BLARNEY UNITED SOCCER CLUB,PAIRC RADHARC NA HABHAINN,"TEAMHAIR, AN BHLÁRNA,",CO CHORCAÍ,Cork,CATHOLIC,N,N,N,63,68,131,161346,75767,-8.56204,51.9328
567,20182U,ST ENDAS NS,KILNADUR,DUNMANWAY,CO CORK,,Cork,CATHOLIC,N,N,N,24,16,40,124714,59325,-9.09103,51.7813
568,20204E,Scoil Mháirtin,Kilworth,CO CORK,,,Cork,CATHOLIC,N,N,N,139,136,275,183578,102300,-8.24006,52.1724
569,20222G,SCOIL CHUIL  AODHA  BARR D INSE,CUIL - AODHA,MAGHCROMTHA,CO. CHORCAIGH,,Cork,CATHOLIC,N,N,Y,30,27,57,116098,75827,-9.21987,51.9284
570,20239A,GAELSCOIL UI DRISCEOIL,DUNKETTLE,GLANMIRE,,CO. CORK,Cork,MULTI DENOMINATIONAL,N,N,N,177,172,349,171255,75407,-8.41794,51.9302
571,20265B,Gaelscoil Chionn tSáile,Cappagh,Cionn tSáile,Co Chorcaí,,Cork,CATHOLIC,N,N,N,95,94,189,162850,50652,-8.53749,51.7072
572,20310D,Educate Together Carrigaline,Rosemount,Heron's Wood,Carrigaline Co Cork,,Cork,MULTI DENOMINATIONAL,N,N,N,145,110,255,173543,63677,-8.38378,51.8249
573,20335T,Scoil Phadraig Naofa,Foxwood,Rochestown,,Co. Cork,Cork,CATHOLIC,N,N,N,180,171,351,172273,68573,-8.40259,51.8688
574,20336V,Midleton Educate Together School,Market Green,Midleton,Co Cork,,Cork,MULTI DENOMINATIONAL,N,N,N,140,138,278,188556,74112,-8.16635,51.9192
575,20399W,Scoil Chroí Íosa,St Anne's Road,Blarney,Co. Cork,,Cork,CATHOLIC,N,N,N,135,149,284,160772.5,75889.17,-8.5704,51.9339
